id_cliente,churn,genero,idoso,conjuge,dependentes,meses_contrato,telefone,multiplas_linhas,internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,contrato,fatura_digital,metodo_pagamento,cobranca_mensal,cobranca_total,contas_diarias
8388-FYNPZ,Não,Homem,Não,Não,Não,4,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,56.75,245.15,1.89
8390-FESFV,Não,Mulher,Não,Não,Não,62,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Transferência bancária,84.5,5193.2,2.82
8393-DLHGA,Sim,Homem,Não,Não,Sim,25,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,95.9,2448.75,3.2
8393-JMVMB,Não,Homem,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,19.45,19.45,0.65
8395-ETZKQ,Não,Homem,Sim,Sim,Sim,68,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Transferência bancária,19.5,1193.55,0.65
8397-MVTAZ,Sim,Homem,Não,Sim,Não,34,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,100.05,3480.0,3.34
8398-TBIYD,Não,Mulher,Não,Não,Não,72,Sim,Sim,Fibra óptica,Sim,Não,Não,Sim,Não,Não,Bienal,Sim,Transferência bancária,84.7,6185.15,2.82
8399-YNDCH,Sim,Homem,Sim,Não,Não,21,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Transferência bancária,60.05,1236.15,2.0
8400-WZICQ,Não,Mulher,Não,Sim,Sim,55,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,55.7,3131.8,1.86
8401-EMUWF,Não,Homem,Não,Sim,Sim,42,Sim,Sim,DSL,Sim,Sim,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária,69.4,3058.3,2.31
8402-EIVQS,Não,Homem,Não,Sim,Não,67,Sim,Não,Fibra óptica,Sim,Sim,Não,Não,Sim,Sim,Anual,Sim,Cartão de crédito,100.9,6733.15,3.36
8402-OOOHJ,Não,Mulher,Não,Não,Não,41,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,20.65,835.15,0.69
8404-FYDIB,Não,Homem,Não,Não,Não,26,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito,86.65,2208.75,2.89
8404-GFGCZ,Não,Homem,Não,Sim,Não,4,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Não,Cheque eletrônico,65.6,250.1,2.19
8404-VIOMB,Não,Mulher,Não,Não,Não,66,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária,62.5,4136.4,2.08
8404-VLQFB,Não,Mulher,Não,Sim,Sim,15,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque eletrônico,25.25,394.85,0.84
8405-IGQFX,Não,Mulher,Não,Não,Não,63,Sim,Não,Fibra óptica,Não,Não,Sim,Sim,Sim,Não,Anual,Sim,Cartão de crédito,90.05,5817.0,3.0
8406-LNMHF,Não,Homem,Sim,Sim,Não,59,Sim,Não,Fibra óptica,Sim,Sim,Sim,Não,Não,Não,Anual,Sim,Cartão de crédito,82.95,4903.15,2.76
8409-WQJUX,Não,Mulher,Não,Não,Não,25,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Não,Cheque eletrônico,54.2,1423.15,1.81
8410-BGQXN,Não,Homem,Não,Não,Não,4,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,19.4,93.4,0.65
8413-VONUO,Sim,Homem,Não,Não,Não,2,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,95.65,167.3,3.19
8413-YNHNV,Não,Homem,Não,Não,Não,69,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cheque enviado,90.65,6322.1,3.02
8414-MYSHR,Sim,Homem,Sim,Não,Não,5,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,91.4,449.75,3.05
8414-OOEEL,Não,Homem,Não,Não,Sim,66,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito,79.5,5196.1,2.65
8417-FMLZI,Sim,Homem,Não,Sim,Sim,6,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cartão de crédito,83.55,477.55,2.78
8417-GSODA,Não,Homem,Não,Sim,Sim,28,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Anual,Não,Transferência bancária,92.2,2568.15,3.07
8421-WZOOW,Não,Mulher,Sim,Sim,Sim,57,Sim,Não,Fibra óptica,Não,Sim,Sim,Sim,Sim,Não,Mensal,Sim,Cartão de crédito,95.3,5567.45,3.18
8429-XIBUM,Sim,Homem,Não,Não,Não,22,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Transferência bancária,101.35,2317.1,3.38
8430-TWCBX,Não,Mulher,Não,Sim,Não,49,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cartão de crédito,20.7,1032.05,0.69
8433-WPJTV,Não,Mulher,Sim,Sim,Sim,65,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Transferência bancária,103.9,6767.1,3.46
8433-WXGNA,Sim,Homem,Não,Não,Não,2,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,75.7,189.2,2.52
8434-PNQZX,Não,Mulher,Não,Não,Não,42,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito,78.45,3373.4,2.62
8434-VGEQQ,Não,Homem,Não,Sim,Sim,61,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito,20.55,1305.95,0.68
8436-BJUMM,Sim,Homem,Não,Sim,Sim,26,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,83.75,2070.6,2.79
8439-LTUGF,Não,Homem,Não,Não,Não,10,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cartão de crédito,20.0,198.6,0.67
8441-SHIPE,Não,Mulher,Não,Não,Não,67,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Transferência bancária,25.6,1790.35,0.85
8443-WVPSS,Sim,Homem,Não,Sim,Não,10,Sim,Não,Fibra óptica,Não,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,99.85,990.9,3.33
8443-ZRDBZ,Sim,Homem,Não,Não,Não,4,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,76.05,318.9,2.53
8444-WRIDW,Sim,Mulher,Sim,Não,Não,66,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito,80.45,5224.35,2.68
8445-DNBAE,Não,Homem,Não,Não,Sim,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,50.05,50.05,1.67
8450-JOVAH,Sim,Homem,Não,Sim,Sim,2,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,56.7,113.55,1.89
8450-LUGUK,Não,Mulher,Não,Sim,Sim,37,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Transferência bancária,24.1,861.85,0.8
8450-UYIBU,Não,Mulher,Sim,Não,Não,35,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,39.85,1434.6,1.33
8454-AATJP,Não,Mulher,Não,Não,Não,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito,115.05,8405.0,3.84
8455-HIRAQ,Não,Mulher,Não,Não,Não,8,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,44.45,369.3,1.48
8456-QDAVC,Não,Homem,Não,Não,Não,19,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária,78.7,1495.1,2.62
8457-XIGKN,Não,Homem,Não,Não,Não,20,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cartão de crédito,19.6,356.15,0.65
8461-EFQYM,Não,Mulher,Não,Não,Não,38,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Sim,Cheque eletrônico,24.25,914.4,0.81
8464-EETCQ,Não,Homem,Não,Não,Não,57,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito,18.8,1094.35,0.63
8465-SBRXP,Não,Homem,Não,Sim,Sim,38,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Não,Bienal,Sim,Transferência bancária,94.9,3616.25,3.16
8466-PZBLH,Não,Homem,Não,Sim,Sim,67,Sim,Sim,Fibra óptica,Sim,Não,Não,Sim,Sim,Sim,Bienal,Não,Transferência bancária,104.6,6885.75,3.49
8467-WYNSR,Não,Homem,Não,Não,Não,22,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Cheque enviado,55.1,1253.15,1.84
8468-EHYJA,Não,Mulher,Não,Sim,Não,57,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,99.65,5497.05,3.32
8468-FZTOE,Não,Mulher,Não,Sim,Sim,72,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bienal,Sim,Cheque eletrônico,74.35,5237.4,2.48
8469-SNFFH,Não,Homem,Não,Sim,Não,70,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Anual,Não,Transferência bancária,79.4,5528.9,2.65
8473-VUVJN,Sim,Homem,Sim,Não,Não,1,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,73.65,73.65,2.46
8474-UMLNT,Não,Mulher,Não,Não,Não,13,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Mensal,Não,Transferência bancária,67.8,842.25,2.26
8480-PPONV,Não,Homem,Não,Sim,Sim,62,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Transferência bancária,115.55,7159.05,3.85
8481-YYXWG,Sim,Mulher,Não,Não,Não,5,Sim,Não,Fibra óptica,Não,Sim,Não,Sim,Não,Sim,Mensal,Sim,Cheque eletrônico,89.35,461.7,2.98
8485-GJCDN,Sim,Mulher,Sim,Não,Não,5,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,69.05,318.5,2.3
8486-AYEQH,Não,Mulher,Não,Não,Não,31,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,76.05,2227.8,2.53
8490-BXHEO,Não,Homem,Sim,Não,Não,18,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito,80.55,1411.65,2.68
8495-LJDFO,Não,Mulher,Sim,Não,Não,64,Sim,Sim,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Transferência bancária,108.95,7111.3,3.63
8495-PRWFH,Não,Mulher,Sim,Não,Não,42,Sim,Sim,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,55.65,2421.75,1.86
8496-DMZUK,Não,Homem,Não,Não,Não,30,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Não,Não,Anual,Não,Transferência bancária,90.4,2820.65,3.01
8496-EJAUI,Sim,Homem,Não,Não,Não,19,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito,73.85,1424.5,2.46
8498-XXGWA,Não,Mulher,Não,Sim,Não,65,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque enviado,55.15,3673.15,1.84
8499-BRXTD,Não,Homem,Não,Não,Não,18,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,20.1,401.85,0.67
8510-AWCXC,Sim,Mulher,Sim,Não,Não,13,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,100.8,1308.1,3.36
8510-BBWMU,Não,Mulher,Não,Não,Não,41,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Sim,Cheque enviado,19.75,806.95,0.66
8510-TMWYB,Não,Mulher,Não,Sim,Sim,54,Sim,Sim,DSL,Não,Sim,Sim,Não,Não,Não,Bienal,Sim,Transferência bancária,59.8,3246.45,1.99
8512-WIWYV,Não,Homem,Não,Não,Não,32,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cartão de crédito,20.35,707.5,0.68
8513-OLYGY,Não,Homem,Não,Sim,Não,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito,115.8,8332.15,3.86
8514-VZHEB,Não,Homem,Não,Sim,Sim,59,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.5,1147.85,0.65
8515-OCTJS,Sim,Mulher,Não,Não,Não,25,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito,24.75,692.1,0.82
8519-IMDHU,Sim,Homem,Sim,Sim,Não,15,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Transferência bancária,85.6,1345.55,2.85
8519-QJGJD,Sim,Mulher,Não,Não,Não,14,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,75.35,1025.95,2.51
8532-UEFWH,Não,Homem,Não,Sim,Sim,52,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,25.75,1345.85,0.86
8535-SFUTN,Não,Homem,Não,Não,Não,61,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,106.45,6300.15,3.55
8540-ZQGEA,Não,Mulher,Não,Sim,Não,54,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito,20.05,1102.4,0.67
8541-QVFKM,Não,Mulher,Não,Não,Não,8,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,73.5,632.2,2.45
8543-MSDMF,Não,Homem,Não,Não,Não,3,Sim,Não,DSL,Sim,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,77.4,206.15,2.58
8544-GOQSH,Não,Mulher,Não,Não,Não,14,Sim,Não,Fibra óptica,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cartão de crédito,80.05,1112.3,2.67
8544-JNBOX,Não,Homem,Não,Não,Não,72,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Cheque enviado,20.8,1521.2,0.69
8547-NSBBO,Não,Homem,Não,Não,Não,35,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Não,Não,Mensal,Sim,Cheque enviado,96.75,3403.4,3.22
8548-AWOFC,Não,Homem,Não,Sim,Não,66,Sim,Sim,DSL,Não,Não,Não,Sim,Não,Sim,Mensal,Não,Cheque eletrônico,63.85,4264.6,2.13
8550-XSXUQ,Não,Homem,Não,Sim,Não,48,Sim,Sim,DSL,Não,Sim,Sim,Não,Não,Sim,Anual,Sim,Cartão de crédito,70.55,3420.5,2.35
8552-OBVRU,Não,Mulher,Sim,Sim,Sim,48,Sim,Não,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,104.5,5068.05,3.48
8559-CIZFV,Sim,Homem,Não,Sim,Sim,21,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Não,Anual,Não,Cheque enviado,77.5,1625.0,2.58
8559-WNQZS,Não,Homem,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,20.45,20.45,0.68
8561-NMTBD,Não,Mulher,Não,Sim,Sim,67,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de crédito,112.35,7388.45,3.74
8562-GHPPI,Não,Mulher,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cartão de crédito,19.8,19.8,0.66
8563-IIOXK,Sim,Homem,Não,Sim,Sim,7,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Anual,Sim,Cheque eletrônico,49.75,331.3,1.66
8563-OYMQY,Não,Homem,Não,Não,Não,17,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cartão de crédito,90.95,1612.2,3.03
8564-LDKFL,Não,Homem,Não,Sim,Não,40,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Transferência bancária,106.0,4178.65,3.53
8565-CLBZW,Sim,Homem,Não,Não,Não,24,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque enviado,89.85,2165.05,2.99
8565-HBFNN,Não,Homem,Não,Sim,Não,69,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Não,Sim,Anual,Sim,Cartão de crédito,107.2,7317.1,3.57
8565-WUXZU,Não,Homem,Sim,Sim,Não,72,Sim,Não,Fibra óptica,Sim,Sim,Não,Sim,Não,Não,Bienal,Sim,Cartão de crédito,84.8,6141.65,2.83
8566-YPRGL,Não,Mulher,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.5,19.5,0.65
8570-KLJYJ,Não,Mulher,Não,Não,Não,36,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Anual,Não,Cheque enviado,54.45,1893.5,1.82
8571-ZCMCX,Não,Mulher,Não,Sim,Sim,47,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Não,Sim,Sim,Bienal,Sim,Cartão de crédito,60.0,2768.65,2.0
8573-CGOCC,Não,Homem,Não,Não,Não,16,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cartão de crédito,19.75,294.9,0.66
8573-JGCZW,Não,Homem,Não,Não,Não,17,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Sim,Transferência bancária,19.65,351.55,0.65
8577-QSOCG,Não,Mulher,Não,Sim,Sim,38,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Cheque enviado,20.2,746.05,0.67
8580-AECUZ,Sim,Homem,Sim,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,79.1,79.1,2.64
8580-QVLOC,Sim,Mulher,Sim,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito,92.45,6440.25,3.08
8582-KRHPJ,Não,Homem,Não,Não,Não,50,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,35.0,1782.4,1.17
8584-KMVXD,Não,Mulher,Não,Não,Não,8,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,75.6,535.55,2.52
8587-XYZSF,Não,Homem,Não,Não,Não,67,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Bienal,Não,Transferência bancária,50.55,3260.1,1.68
8590-OHDIW,Não,Mulher,Não,Sim,Sim,38,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,20.3,749.35,0.68
8590-YFFQO,Não,Homem,Não,Sim,Não,70,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,Bienal,Não,Cartão de crédito,64.95,4523.25,2.16
8591-NXRCV,Não,Mulher,Não,Não,Não,41,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Mensal,Sim,Transferência bancária,74.65,3090.65,2.49
8591-TKMZH,Não,Homem,Não,Sim,Sim,59,Sim,Sim,Fibra óptica,Sim,Sim,Não,Sim,Sim,Sim,Bienal,Sim,Cheque enviado,111.1,6555.2,3.7
8592-PLTMQ,Não,Mulher,Não,Não,Não,64,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,24.7,1642.75,0.82
8593-WHYHV,Sim,Homem,Não,Não,Não,3,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,85.3,264.8,2.84
8595-SIZNC,Não,Mulher,Sim,Sim,Não,22,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Transferência bancária,25.6,548.8,0.85
8597-CTXVJ,Não,Homem,Não,Não,Sim,70,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Não,Transferência bancária,64.95,4551.5,2.16
8597-CWYHH,Não,Homem,Não,Não,Não,43,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Anual,Não,Cheque enviado,94.35,3921.3,3.14
8601-QACRS,Sim,Mulher,Não,Não,Não,5,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,50.6,249.95,1.69
8603-IJWDN,Sim,Homem,Não,Não,Não,1,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,86.6,86.6,2.89
8605-ITULD,Não,Mulher,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,19.55,19.55,0.65
8606-CIQUL,Não,Homem,Sim,Sim,Sim,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito,115.75,8399.15,3.86
8606-OEGQZ,Não,Mulher,Não,Não,Sim,18,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito,25.3,454.65,0.84
8608-OZTLB,Não,Homem,Não,Sim,Sim,38,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Anual,Não,Cheque eletrônico,74.05,2802.3,2.47
8610-WFCJF,Sim,Mulher,Não,Sim,Sim,49,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,95.6,4783.5,3.19
8610-ZIKJJ,Não,Mulher,Não,Sim,Sim,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,20.3,31.9,0.68
8612-GXIDD,Não,Homem,Não,Sim,Sim,12,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Transferência bancária,25.4,313.0,0.85
8614-VGMMV,Sim,Mulher,Não,Não,Não,15,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,49.1,679.55,1.64
8617-ENBDS,Não,Homem,Não,Não,Não,3,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cartão de crédito,73.6,232.5,2.45
8619-IJNDK,Não,Mulher,Não,Sim,Sim,71,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,Bienal,Não,Cartão de crédito,64.05,4492.9,2.13
8620-RJPZN,Não,Mulher,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque eletrônico,20.7,20.7,0.69
8621-MNIHH,Sim,Mulher,Sim,Sim,Não,34,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,94.25,3217.55,3.14
8622-ZLFKO,Não,Mulher,Não,Sim,Não,6,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,90.75,512.25,3.02
8623-TMRBY,Sim,Homem,Sim,Sim,Sim,51,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,84.2,4146.05,2.81
